epoch,relay_cpu_ticks,relay_rss_kb,relay_thr,relay_fd,box_total,box_idle,tx_bytes,tx_packets,rx_bytes,bw_out_exc,bw_in_exc,pps_exc,conntrack_exc,udp_socks
1788864321,6082,185400,2,11,97308919,77083517,132045481407,110370745,4377295959,0,0,0,0,1
1788864323,6138,185400,2,11,97309132,77083636,132142556672,110451715,4379383550,0,0,0,0,1
1788864324,6191,185400,2,11,97309340,77083757,132248524211,110540903,4381600519,0,0,0,0,1
1788864325,6238,185400,2,11,97309547,77083884,132343612020,110621967,4383626908,0,0,0,0,1
1788864326,6289,185400,2,11,97309757,77084007,132437526117,110700448,4385618689,0,0,0,0,1
1788864327,6341,185400,2,11,97309965,77084125,132541811260,110788672,4387862837,0,0,0,0,1
1788864328,6390,185400,2,11,97310170,77084250,132633247664,110865308,4389804805,0,0,0,0,1
1788864329,6440,185624,2,11,97310376,77084372,132737279981,110953381,4392008308,0,0,0,0,1
1788864330,6490,186076,2,11,97310587,77084496,132833863136,111034849,4394044316,0,0,0,0,1
1788864331,6536,186392,2,11,97310793,77084621,132931425334,111117625,4396091030,0,0,0,0,1
1788864332,6586,186844,2,11,97310999,77084748,133030829006,111201035,4398131796,0,0,0,0,1
1788864333,6636,187292,2,11,97311207,77084871,133121003390,111278260,4400225354,0,0,0,0,1
1788864334,6693,187560,2,11,97311414,77084990,133228017637,111367228,4402423756,0,0,0,0,1
1788864335,6740,187560,2,11,97311620,77085117,133323986343,111449164,4404521165,0,0,0,0,1
1788864336,6793,187748,2,11,97311833,77085239,133420803877,111531258,4406567775,0,0,0,0,1
1788864337,6845,188180,2,11,97312037,77085357,133520640044,111616245,4408695714,0,0,0,0,1
1788864338,6896,188300,2,11,97312243,77085480,133619277586,111700466,4410774251,0,0,0,0,1
1788864340,6948,188300,2,11,97312455,77085604,133717373657,111784120,4412840790,0,0,0,0,1
1788864341,7000,188300,2,11,97312666,77085731,133815055378,111868466,4414890397,0,0,0,0,1
1788864342,7051,188300,2,11,97312873,77085854,133913822149,111953109,4416952945,0,0,0,0,1
1788864343,7106,188300,2,11,97313084,77085973,134011220695,112034973,4419045347,0,0,0,0,1
1788864344,7155,188300,2,11,97313289,77086097,134110336427,112118736,4421112166,0,0,0,0,1
1788864345,7203,188300,2,11,97313494,77086220,134206803833,112200967,4423122311,0,0,0,0,1
1788864346,7252,188300,2,11,97313702,77086346,134301431882,112282194,4425138405,0,0,0,0,1
1788864347,7305,188300,2,11,97313909,77086470,134398074512,112364243,4427210668,0,0,0,0,1
1788864348,7356,188300,2,11,97314118,77086592,134499167033,112448967,4429302386,0,0,0,0,1
1788864349,7405,188300,2,11,97314325,77086711,134596745546,112532109,4431347327,0,0,0,0,1
1788864350,7456,188300,2,11,97314531,77086836,134694430315,112615187,4433419208,0,0,0,0,1
1788864351,7504,188300,2,11,97314742,77086966,134792327579,112699062,4435476469,0,0,0,0,1
1788864352,7557,188300,2,11,97314949,77087089,134893394792,112785161,4437571581,0,0,0,0,1
1788864353,7610,188300,2,11,97315158,77087206,134992736373,112868531,4439814681,0,0,0,0,1
1788864354,7659,188300,2,11,97315365,77087330,135089457316,112950320,4441818091,0,0,0,0,1
1788864355,7712,188300,2,11,97315580,77087455,135186628062,113033360,4443894238,0,0,0,0,1
1788864356,7761,188300,2,11,97315787,77087582,135284900242,113116470,4445927385,0,0,0,0,1
1788864358,7810,188300,2,11,97315993,77087706,135384905065,113202046,4448042150,0,0,0,0,1
1788864359,7860,188300,2,11,97316204,77087831,135480576601,113283090,4450048558,0,0,0,0,1
1788864360,7911,188300,2,11,97316410,77087954,135580043461,113369172,4452110758,0,0,0,0,1
1788864361,7961,188300,2,11,97316620,77088076,135680139477,113453794,4454141367,0,0,0,0,1
1788864362,8012,188300,2,11,97316827,77088202,135781090378,113538976,4456202058,0,0,0,0,1
1788864363,8064,188300,2,11,97317037,77088325,135876651862,113620777,4458268121,0,0,0,0,1
1788864364,8120,188300,2,11,97317250,77088446,135978282384,113706644,4460415075,0,0,0,0,1
1788864365,8169,188300,2,11,97317457,77088571,136073719272,113787498,4462335156,0,0,0,0,1
1788864366,8215,188300,2,11,97317663,77088699,136166011574,113866094,4464203413,0,0,0,0,1
1788864367,8267,188300,2,11,97317871,77088821,136269208332,113953357,4466386972,0,0,0,0,1
1788864368,8318,188300,2,11,97318079,77088943,136365714671,114036212,4468444817,0,0,0,0,1
1788864369,8367,188300,2,11,97318284,77089067,136463248037,114118561,4470513704,0,0,0,0,1
1788864370,8417,188300,2,11,97318494,77089193,136563070694,114203917,4472634396,0,0,0,0,1
1788864371,8467,188300,2,11,97318699,77089314,136661257926,114285628,4474611958,0,0,0,0,1
1788864372,8517,188300,2,11,97318906,77089437,136761003628,114371799,4476725902,0,0,0,0,1
1788864373,8575,188300,2,11,97319116,77089555,136859372354,114454402,4479000592,0,0,0,0,1
1788864374,8627,188300,2,11,97319322,77089681,136956249912,114536516,4481080341,0,0,0,0,1
1788864376,8672,188300,2,11,97319527,77089806,137043890683,114611590,4482961798,0,0,0,0,1
1788864377,8724,188300,2,11,97319735,77089927,137150148129,114700959,4485167484,0,0,0,0,1
1788864378,8774,188300,2,11,97319944,77090053,137244545087,114780224,4487063087,0,0,0,0,1
